:T old SI310 SI315  1  2559.21    0.2320   0.27E9    0.    0.    0.12E-5   5.
 SI310 SI315  1  2559.21    0.2239   0.27E9    0.    0.    0.12E-5   5.
:T 
:T old SI318 SI325  1  4813.33    0.2432   1.89E8    0.    0.    3.37E-6  21.
:T old SI318 SI325  2  4819.72    0.3193   1.89E8    0.    0.    3.37E-6  21.
:T old SI318 SI325  3  4819.82    0.02129  1.89E8    0.    0.    3.37E-6  21.
:T old SI318 SI325  4  4828.88    0.4165   1.89E8    0.    0.    3.37E-6  21.
:T old SI318 SI325  5  4829.12    0.02129  1.89E8    0.    0.    3.37E-6  21.
:T old SI318 SI325  6  4829.22    0.00036  1.89E8    0.    0.    3.37E-6  21.
 SI318 SI325  1  4813.33    0.2431   1.89E8    0.    0.    3.37E-6  21.
 SI318 SI325  2  4819.72    0.3168   1.89E8    0.    0.    3.37E-6  21.
 SI318 SI325  3  4819.82    0.0211   1.89E8    0.    0.    3.37E-6  21.
:T lam changed
 SI318 SI325  4  4828.95    0.4119   1.89E8    0.    0.    3.37E-6  21.
 SI318 SI325  5  4829.12    0.0211   1.89E8    0.    0.    3.37E-6  21.
 SI318 SI325  6  4829.22    0.00032  1.89E8    0.    0.    3.37E-6  21.
:T VALD database
:T May 2005 gf value of the SI307 multpl changed 
:T from 0.5057 to 0.653 ; 0.3047 to 0.391; from 0.1032 to 0.131
:T 27
:T old SI307 SI311  1  4552.622   0.6530   9.57E7    0.    0.    8.06E-7   3.
:T old SI307 SI311  2  4567.840   0.3910   9.57E7    0.    0.    8.06E-7   3.
:T old SI307 SI311  3  4574.757   0.1310   9.57E7    0.    0.    8.06E-7   3.
 SI307 SI311  1  4552.622   0.6529   9.57E7    0.    0.    8.06E-7   3.
 SI307 SI311  2  4567.840   0.3898   9.57E7    0.    0.    8.06E-7   3.
 SI307 SI311  3  4574.757   0.1300   9.57E7    0.    0.    8.06E-7   3.
:T 28
:T old SI309 SI312  1  5739.734   0.6918   1.38E8    0.    0.    7.29E-7   1. 
 SI309 SI312  1  5739.734   0.8017   1.38E8    0.    0.    7.29E-7   1. 
:T 34
:T old  SI311 SI313  1  3806.526   0.3739   4.18E7    0.    0.    8.70E-7   9.
:T old  SI311 SI313  2  3796.124   0.2008   4.18E7    0.    0.    8.70E-7   9.
:T old  SI311 SI313  3  3791.439   0.0896   4.18E7    0.    0.    8.70E-7   9.
:T old  SI311 SI313  4  3806.700   0.0665   4.18E7    0.    0.    8.70E-7   9.
:T old  SI311 SI313  5  3796.203   0.0665   4.18E7    0.    0.    8.70E-7   9.
:T old  SI311 SI313  6  3806.779   4.5E-3   4.18E7    0.    0.    8.70E-7   9.
:T
 SI311 SI313  1  3806.526   0.5306   4.18E7    0.    0.    8.70E-7   9.
 SI311 SI313  2  3796.124   0.2836   4.18E7    0.    0.    8.70E-7   9.
 SI311 SI313  3  3791.439   0.1267   4.18E7    0.    0.    8.70E-7   9.
 SI311 SI313  4  3806.700   0.0944   4.18E7    0.    0.    8.70E-7   9.
 SI311 SI313  5  3796.203   0.0946   4.18E7    0.    0.    8.70E-7   9.
 SI311 SI313  6  3806.779   0.0063   4.18E7    0.    0.    8.70E-7   9.
:T 35
:T old, very different! SI312 SI314  1  3590.465   0.1918   1.10E8    0.    0.    8.42E-7   3. 
 SI312 SI314  1  3590.465   0.8164   1.10E8    0.    0.    8.42E-7   3. 
:T
:T 40
:T old  SI313 SI320  1  7466.320   0.1527   3.99E7    0.    0.    2.26E-6  15.
:T old  SI313 SI320  2  7462.650   0.0820   3.99E7    0.    0.    2.26E-6  15.
:T old  SI313 SI320  3  7461.896   0.0366   3.99E7    0.    0.    2.26E-6  15.
:T old  SI313 SI320  4  7465.652   0.0272   3.99E7    0.    0.    2.26E-6  15.
:T old  SI313 SI320  5  7462.347   0.0272   3.99E7    0.    0.    2.26E-6  15.
:T old  SI313 SI320  6  7465.345   1.8E-3   3.99E7    0.    0.    2.26E-6  15.
:T
 SI313 SI320  1  7466.320   0.1167   3.99E7    0.    0.    2.26E-6  15.
 SI313 SI320  2  7462.650   0.0626   3.99E7    0.    0.    2.26E-6  15.
 SI313 SI320  3  7461.896   0.0278   3.99E7    0.    0.    2.26E-6  15.
 SI313 SI320  4  7465.652   0.0209   3.99E7    0.    0.    2.26E-6  15.
 SI313 SI320  5  7462.347   0.0209   3.99E7    0.    0.    2.26E-6  15.
 SI313 SI320  6  7465.345   0.00139  3.99E7    0.    0.    2.26E-6  15.
:T
:T 41
:T old SI314 SI319  1  9799.908   0.3396   1.41E8    0.    0.    3.02E-6   5.
 SI314 SI319  1  9799.908   0.2698   1.41E8    0.    0.    3.02E-6   5.
:T 43
:T old SI314 SI321  1  4716.654   0.5508   1.05E8    0.    0.    1.59E-6   5.     
 SI314 SI321  1  4716.654   0.6195  1.05E8    0.    0.    1.59E-6   5.     
:T 47
:T old SI315 SI323  1  4377.623   0.0176   7.96E7    0.    0.    1.52E-6   7.
 SI315 SI323  1  4377.623   0.0085   7.96E7    0.    0.    1.52E-6   7.
:T 48
:T old SI318 SI322  1  5716.287   0.0300   8.33E7    0.    0.    2.06E-6  21.
:T old SI318 SI322  2  5704.590   0.0208   8.33E7    0.    0.    2.06E-6  21.
:T old SI318 SI322  3  5696.493   0.0141   8.33E7    0.    0.    2.06E-6  21.
:T old SI318 SI322  4  5703.123   2.7E-3   8.33E7    0.    0.    2.06E-6  21.
:T old SI318 SI322  5  5695.513   2.7E-3   8.33E7    0.    0.    2.06E-6  21.
:T old SI318 SI322  6  5694.050   6.3E-5   8.33E7    0.    0.    2.06E-6  21.
 SI318 SI322  1  5716.287   0.0312   8.33E7    0.    0.    2.06E-6  21.
 SI318 SI322  2  5704.590   0.0216   8.33E7    0.    0.    2.06E-6  21.
 SI318 SI322  3  5696.493   0.0146   8.33E7    0.    0.    2.06E-6  21.
 SI318 SI322  4  5703.123   2.7E-3   8.33E7    0.    0.    2.06E-6  21.
 SI318 SI322  5  5695.513   2.7E-3   8.33E7    0.    0.    2.06E-6  21.
 SI318 SI322  6  5694.050   7.6E-5   8.33E7    0.    0.    2.06E-6  21.
:T
:T 50
:T old  SI320 SI323  1  8262.567   0.7512   2.96E7    0.    0.    2.57E-6   9.
:T old  SI320 SI323  2  8269.327   0.4034   2.96E7    0.    0.    2.57E-6   9.
:T old  SI320 SI323  3  8271.947   0.1802   2.96E7    0.    0.    2.57E-6   9.
:T old  SI320 SI323  4  8265.648   0.1336   2.96E7    0.    0.    2.57E-6   9.
:T old  SI320 SI323  5  8271.393   0.1336   2.96E7    0.    0.    2.57E-6   9.
:T old  SI320 SI323  6  8267.713   9.0E-3   2.96E7    0.    0.    2.57E-6   9.
:T
 SI320 SI323  1  8262.567   0.5725   2.96E7    0.    0.    2.57E-6   9.
 SI320 SI323  2  8269.327   0.3053   2.96E7    0.    0.    2.57E-6   9.
 SI320 SI323  3  8271.947   0.1354   2.96E7    0.    0.    2.57E-6   9.
 SI320 SI323  4  8265.648   0.1023   2.96E7    0.    0.    2.57E-6   9.
 SI320 SI323  5  8271.393   0.1020   2.96E7    0.    0.    2.57E-6   9.
 SI320 SI323  6  8267.713   0.00677  2.96E7    0.    0.    2.57E-6   9.
:T 
  0
   CL   TY  RBB    2    7  RBB
:T old SI402 SI403 1  1122.486  0.2797   0.28E9    0.0    0.0  0.24E-6   6.
:T old SI402 SI403 2  1128.325  0.5023   0.28E9    0.0    0.0  0.24E-6   6.
:T old SI402 SI403 3  1128.34   0.0558   0.28E9    0.0    0.0  0.24E-6   6.
 SI402 SI403 1  1122.486  0.2690   0.28E9    0.0    0.0  0.24E-6   6.
 SI402 SI403 2  1128.325  0.05368  0.28E9    0.0    0.0  0.24E-6   6.
 SI402 SI403 3  1128.34   0.4829   0.28E9    0.0    0.0  0.24E-6   6.

:T
:T Did not find in NIST databse, taken from Kilian line atlas
:T checked, same osc. strength in Kurucz (3 components at 4631.273)
 SI411 SI417 1  4631.241  1.1758   0.22E9    0.0    0.0  0.41E-5  14.
:T From Kurucz (at 4654.312)
 SI412 SI418 1  4654.323  0.01678   0.12E9    0.0    0.0  0.28E-5  18.
:T 
:T VALD 
:T
:T old SI404 SI405 1  4088.862  0.7924   0.39E9    0.0    0.0  0.14E-6   2.
:T old SI404 SI405 2  4116.104  0.3881   0.39E9    0.0    0.0  0.14E-6   2.
 SI404 SI405 1  4088.862  0.7816   0.39E9    0.0    0.0  0.14E-6   2.
 SI404 SI405 2  4116.104  0.3881   0.39E9    0.0    0.0  0.14E-6   2.
:T VALD + NIST
:T 28
:T old SI409 SI410 1  6667.569  0.5150   9.49E7    0.0    0.0  2.78E-6   6.
:T old SI409 SI410 2  6701.205  0.9159   9.49E7    0.0    0.0  2.78E-6   6.
:T old SI409 SI410 3  6701.250  0.1004   9.49E7    0.0    0.0  2.78E-6   6.
 SI409 SI410 1  6667.569  0.5103   9.49E7    0.0    0.0  2.78E-6   6.
 SI409 SI410 2  6701.205  0.9138   9.49E7    0.0    0.0  2.78E-6   6.
 SI409 SI410 3  6701.250  0.1021   9.49E7    0.0    0.0  2.78E-6   6.

:T 24
:T old SI408 SI409 1  8957.247  1.0208   2.30E8    0.0    0.0  3.21E-6   2.
:T old SI408 SI409 2  9018.138  0.5116   2.30E8    0.0    0.0  3.21E-6   2. 
 SI408 SI409 1  8957.247  1.0209   2.30E8    0.0    0.0  3.21E-6   2.
 SI408 SI409 2  9018.138  0.5093   2.30E8    0.0    0.0  3.21E-6   2. 
:T 26
:T old SI409 SI413 1  4328.177  0.1958   1.41E8    0.0    0.0  1.89E-6   6.
:T old SI409 SI413 2  4314.102  0.0981   1.41E8    0.0    0.0  1.89E-6   6.
 SI409 SI413 1  4328.177  0.1985   1.41E8    0.0    0.0  1.89E-6   6.
 SI409 SI413 2  4314.102  0.0984   1.41E8    0.0    0.0  1.89E-6   6.
:T 29
:T old SI410 SI414 1  7047.920  0.2685   7.00E7    0.0    0.0  3.58E-6  10.
:T old SI410 SI414 2  7068.390  0.1499   7.00E7    0.0    0.0  3.58E-6  10.
:T old SI410 SI414 3  7047.870  0.0298   7.00E7    0.0    0.0  3.58E-6  10.
 SI410 SI414 1  7047.920  0.2692   7.00E7    0.0    0.0  3.58E-6  10.
 SI410 SI414 2  7068.390  0.1503   7.00E7    0.0    0.0  3.58E-6  10.
 SI410 SI414 3  7047.870  0.0300   7.00E7    0.0    0.0  3.58E-6  10.
:T 31
:T old SI410 SI416 1  4212.396  0.2399   1.31E8    0.0    0.0  2.31E-6  10.
 SI410 SI416 1  4212.396  0.2438   1.31E8    0.0    0.0  2.31E-6  10.
:T two components from NIST
 SI410 SI416 2  4212.414  0.3658   1.31E8    0.0    0.0  2.31E-6  10.
:T 33 three lines merged from NIST
: T old SI411 SI415 1  4950.111  0.0522   1.79E8    0.0    0.0  2.73E-6  14.
 SI411 SI415 1  4950.111  0.0731   1.79E8    0.0    0.0  2.73E-6  14.
  0 
:T
:T *******************************************************************
:T         CARBON   II
:T********************************************************************
:T
   CL   TY  RBB    2    7  RBB
:T
:T collisional damping approximated (as for PV)

 C2_7  C2_11  1  3918.98  0.0488  4.27E7 4.68E-6  2.63E-8 2.65E-8 6.  :T f same as Pry
 C2_7  C2_11  2  3920.69  0.0977  4.27E7 4.68E-6  2.63E-8 2.65E-8 6.  :T 

 C2_9  C2_16  1  4267.00  0.3656  2.63E8 6.17E-7  2.14E-9 2.65E-8 10. :T f same as Pry
 C2_9  C2_16  2  4267.26  0.5200  2.63E8 6.17E-7  2.14E-9 2.65E-8 10. 
 C2_9  C2_16  3  4267.26  0.0261  2.63E8 6.17E-7  2.14E-9 2.65E-8 10. 
 
 C2_12 C2_27  1  4637.63  0.0098  7.96E7 6.17E-6  4.79E-9 2.65E-8 6.  :T f Prz = 0.03
 C2_12 C2_27  2  4638.91  0.0177  7.96E7 6.17E-6  4.79E-9 2.65E-8 6.
 C2_12 C2_27  3  4639.07  0.0020  7.96E7 6.17E-6  4.79E-9 2.65E-8 6.

 C2_13 C2_33  1  5132.94  0.0513  1.26E8 7.59E-8  1.35E-9 2.65E-8 12. :T f Pry = 0.36
 C2_13 C2_33  2  5133.28  0.0553  1.26E8 7.59E-8  1.35E-9 2.65E-8 12.
 C2_13 C2_33  3  5139.174 0.0164  1.26E8 7.59E-8  1.35E-9 2.65E-8 12.
 C2_13 C2_33  4  5143.49  0.0511  1.26E8 7.77E-8  1.58E-9 2.65E-8 12.
 C2_13 C2_33  5  5145.16  0.1288  1.26E8 7.77E-8  1.58E-9 2.65E-8 12.
 C2_13 C2_33  6  5151.09  0.0552  1.26E8 7.77E-8  1.58E-9 2.65E-8 12.
:T new
 C2_13 C2_33  7  5137.26  0.0102   1.26E8 7.77E-8  1.58E-9 2.65E-8 12.

:T Here was an error in Luiz orig file; the 2nd component was
:T indicated as component #1; changed here, and also in FORMAL_INPUT
 C2_13 C2_31  1  5648.07  0.0314  1.23E8 8.09E-8  1.23E-9 2.65E-8 12. :T same as Prz
 C2_13 C2_31  2  5662.47  0.0470  1.23E8 7.09E-8  1.23E-9 2.65E-8 12.

:T Data from Kurucz (2nd component has two subcomponents)
 C2_14 C2_28  2  6151.27  0.0708  1.32E8 1.20E-5  4.79E-9 2.65E-8 10. :T BIG DIFF prz=0.176
 C2_14 C2_28  1  6151.53  0.1075  1.32E8 1.20E-5  4.79E-9 2.65E-8 10. :T BIG DIFF prz=0.176

:T Data from Kurucz (three components at same lambda)
 C2_16 C2_29  1  6461.94  0.1864  2.35E7 1.86E-5  4.48E-9 2.65E-8 14. :T BIG DIFF prz=0.183

 C2_6  C2_7   1  6578.05  0.4764  5.26E7 7.43E-8  1.26E-9 2.65E-8 2.   :T diff prz=0.721
 C2_6  C2_7   2  6582.88  0.2377  5.26E7 7.43E-8  1.26E-9 2.65E-8 2.
  0
:T
:T *******************************************************************
:T         CARBON   III
:T********************************************************************
:T
   CL   TY  RBB    2    7  RBB
:T
:T collisional damping approximated (as for PV)

 C3_1  C3_9   1   386.203  0.2323  3.39E8   0.     0.    2.65E-8   1.

:T NOTE 2 close components missing
 C3_2  C3_7   1   538.149  0.0178  3.02E8   0.     0.    2.65E-8   9.

 C3_3  C3_12  1   574.281  0.5139  7.78E8   0.     0.    2.65E-8   3.

 C3_5  C3_9   1   884.524  0.0277  3.47E8   0.     0.    2.65E-8   5.

:T NOTE couple of lines missing
 C3_2  C3_4   1  1175.26   0.0303 1.07E8  6.04E-8 0.   2.65E-8   9.
 C3_2  C3_4   2  1175.71   0.1134 1.07E8  6.04E-8 0.   2.65E-8   9.
 C3_2  C3_4   3  1176.37   0.0378 1.07E8  6.04E-8 0.   2.65E-8   9.

 C3_3  C3_6   1  1247.383  0.1618 3.64E8  7.09E-8 0.   2.65E-8   3.

 C3_6  C3_9   1  1308.70   0.0252 5.76E8  0.      0.   2.65E-8   1.

 C3_24 C3_44  1  4056.06   0.3699 1.15E8  0.      0.   2.65E-8   5.

:T two components
 C3_20 C3_39  1  4068.90   0.3497 0.      0.      0.   2.65E-8   21.
:T three components
 C3_20 C3_39  2  4070.26   0.4495 0.      0.      0.   2.65E-8   21.

 C3_23 C3_43  1  4152.51   0.0515  8.14E7  0.      0.   2.65E-8   15.
 C3_23 C3_43  2  4156.50   0.0764  8.14E7  0.      0.   2.65E-8   15.
 C3_23 C3_43  3  4162.86   0.1101  8.14E7  0.      0.   2.65E-8   15.
:T one component was missing
 C3_23 C3_43  4  4156.74   0.0096  8.14E7  0.      0.   2.65E-8   15.

:T here, most presumably the level designation was erreneous,
:T since according to NIST the lower level is 1F with g=7
:T C3_22 C3_40  1  4186.90   2.760  0.      0.     0.    2.65E-8   3.
 C3_21 C3_40  1  4186.90   1.1828  0.      0.      0.    2.65E-8   7.

 C3_7  C3_10  1  4647.418  0.3916  3.09E8  0.      0.    2.65E-8   3.
 C3_7  C3_10  2  4650.246  0.2354  3.09E8  0.      0.    2.65E-8   3. 
 C3_7  C3_10  3  4651.473  0.0783  3.09E8  0.      0.    2.65E-8   3. 

 C3_13 C3_26  1  4663.642  0.0328  3.55E8  0.      0.    2.65E-8   9.
 C3_13 C3_26  2  4665.860  0.1230  3.47E8  0.      0.    2.65E-8   9.

 C3_24 C3_35  1  5249.112  0.0966  5.02E8  0.      0.    2.65E-8   5.

 C3_13 C3_25  2  5253.575  0.0218  4.08E8  0.      0.    2.65E-8   9. 
 C3_13 C3_25  1  5272.520  0.0363  3.98E8  0.      0.    2.65E-8   9. 

 C3_9  C3_12  1  5695.92   0.3466  9.79E8  0.      0.    2.65E-8   3.

 C3_24 C3_34  1  5826.42   0.5224  1.02E9  0.      0.    2.65E-8   5.

 C3_13 C3_23  1  6744.38   0.1056  2.46E8  0.      0.    2.65E-8   9.
 C3_13 C3_23  2  6731.04   0.0566  2.46E8  0.      0.    2.65E-8   9.

 C3_8  C3_9   1  8500.32   0.3281  3.89E8  0.      0.    2.65E-8   1.
  0
:T
:T *******************************************************************
:T         CARBON   IV
:T********************************************************************
:T
   CL   TY  RBB    2    7  RBB
:T
:T collisional damping approximated (as for PV)

 C4_1  C4_2   1  1548.19   0.1905 2.09E7  0.     0.    2.65E-8   2.    
 C4_1  C4_2   2  1550.77   0.0953 2.09E7  0.     0.    2.65E-8   2. 

 C4_11 C4_15  1  5016.62   0.0583 2.14E8  0.     0.    2.65E-8   6.
 C4_11 C4_15  2  5018.40   0.1166 2.14E8  0.     0.    2.65E-8   6.

 C4_3  C4_4   1  5801.33   0.3199 6.93E8  0.     0.    2.65E-8   2.
 C4_3  C4_4   2  5811.98   0.1600 6.93E8  0.     0.    2.65E-8   2. 
  0
:T
:T *******************************************************************
:T         NITROGEN   NII/NIII (NIII old version, neither used nor checked)
:T********************************************************************
:T
:V2    
:T
CL  TY  RBB  2  7  RBB
:T 23S1P  23P1D   1  3994.997  0.5381  3.26E8    0.    0.    6.60E-7   3.
:T new value transition 23S1P - 23P1D from Kurucz database
 23S1P  23P1D   1  3994.997  0.6293  3.26E8    0.    0.    6.60E-7   3.
:T NIST data for transition 23S1P - 23P1D : 0.4852
:T
 23P1P  23D1P   1  3919.00    .1556  1.90E8    0.0   0.0   1.00E-6   3.
 23S3P  23P1D   1  3955.85    .0171  1.03E+8   0.0   0.0   6.05E-7   9.
 23P3P  24S3P   1  3829.80    .0296  5.25E+7   0.0   0.0   1.30E-6   9.
 23P3P  24S3P   2  3838.37    .0857  5.25E+7   0.0   0.0   1.30E-6   9.
 23P3P  24S3P   3  3842.19    .0226  5.25E+7   0.0   0.0   1.30E-6   9.
 23P3P  24S3P   4  3847.40    .0164  5.25E+7   0.0   0.0   1.30E-6   9.
 23P3P  24S3P   5  3855.10    .0218  5.25E+7   0.0   0.0   1.30E-6   9.
 23P3P  24S3P   6  3856.06    .0276  5.25E+7   0.0   0.0   1.30E-6   9.
 23S3P  23P3P   1  4613.87   0.0240  1.05E8    0.    0.    5.64E-7   9.
 23S3P  23P3P   2  4621.39   0.0340  1.05E8    0.    0.    5.64E-7   9.
 23S3P  23P3P   3  4630.54   0.1380  1.05E8    0.    0.    5.64E-7   9.
 23S3P  23P3P   4  4601.47   0.0415  1.05E8    0.    0.    5.64E-7   9.
 23S3P  23P3P   5  4607.16   0.0345  1.05E8    0.    0.    5.64E-7   9. 
 23S3P  23P3P   6  4643.09   0.0486  1.05E8    0.    0.    5.64E-7   9. 
 23P1P  23D1D   1  4447.033  0.5661  2.43E8    0.    0.    9.25E-7   3.
 23P1D  24S1P   1  4227.74    .1742  7.59E7    0.0   0.0   7.09E-7   5.
 23P3S  23D3P   1  4987.38    .0929  2.18E+8   0.0   0.0   1.01E-6   3.
 23P3S  23D3P   2  4994.37    .2844  2.18E+8   0.0   0.0   1.01E-6   3.
 23P3S  23D3P   3  5007.33    .4942  2.18E+8   0.0   0.0   1.01E-6   3.
 23S3P  23P3D  1  5666.6300  0.1002  9.79E7    0.    0.    5.26E-7   9.
 23S3P  23P3D  2  5676.0149  0.0476  9.79E7    0.    0.    5.26E-7   9.
 23S3P  23P3D  3  5679.5540  0.1976  9.79E7    0.    0.    5.26E-7   9.
 23S3P  23P3D  4  5686.2122  0.0314  9.79E7    0.    0.    5.26E-7   9.
:T Nist oscillator strenght value for transition 23S3P  23P3D: 0.0288242, at limits of 10%
 23S3P  23P3D  5  5710.7657  0.0337  9.79E7    0.    0.    5.26E-7   9.
 23S3P  23P3D  6  5730.6603  0.0022  9.79E7    0.    0.    5.26E-7   9.
 23S1P  23P3D  1  5767.4500   .0122  3.21E8    0.0   0.0   5.26E-7   3. 
 23S1P  23P3D  2  5747.3000   .0281  3.21E8    0.0   0.0   5.26E-7   3. 
 23S1P  23P3S  1  5073.59     .0100  3.16E+8   0.0   0.0   5.48E-7   3.
 23S1P  23P3P  1  4654.53     .0131  3.28E+8   0.0   0.0   5.65E-7   3.
:TNist oscillator strenght value for transition 23S1P  23P3P : 0.0104, at limits of 10%
 23S1P  23P3P  2  4667.21     .0098  3.28E+8   0.0   0.0   5.65E-7   3.
 23S1P  23P3P  3  4674.91     .0115  3.28E+8   0.0   0.0   5.65E-7   3.
